ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,TotalProductCost,SalesAmount
363,20130111,20130123,20130118,11247,SO51408,1251.9813,2294.99
537,20130111,20130123,20130118,11247,SO51408,13.09,35
480,20130111,20130123,20130118,11247,SO51408,0.8565,2.29
484,20130111,20130123,20130118,11247,SO51408,2.9733,7.95
353,20130111,20130123,20130118,11417,SO51409,1265.6195,2319.99
485,20130111,20130123,20130118,11417,SO51409,8.2205,21.98
483,20130111,20130123,20130118,11417,SO51409,44.88,120
600,20130111,20130123,20130118,14945,SO51410,294.5797,539.99
485,20130111,20130123,20130118,14945,SO51410,8.2205,21.98
483,20130111,20130123,20130118,14945,SO51410,44.88,120
363,20130111,20130123,20130118,11239,SO51411,1251.9813,2294.99
478,20130111,20130123,20130118,11239,SO51411,3.7363,9.99
477,20130111,20130123,20130118,11239,SO51411,1.8663,4.99
222,20130111,20130123,20130118,11239,SO51411,13.0863,34.99
225,20130111,20130123,20130118,11239,SO51411,6.9223,8.99
372,20130111,20130123,20130118,22312,SO51412,1554.9479,2443.35
540,20130111,20130123,20130118,22312,SO51412,12.1924,32.6
480,20130111,20130123,20130118,22312,SO51412,0.8565,2.29
592,20130111,20130123,20130118,15549,SO51413,308.2179,564.99
478,20130111,20130123,20130118,15549,SO51413,3.7363,9.99
380,20130111,20130123,20130118,16231,SO51414,1554.9479,2443.35
540,20130111,20130123,20130118,16231,SO51414,12.1924,32.6
234,20130111,20130123,20130118,16231,SO51414,38.4923,49.99
589,20130111,20130123,20130118,21349,SO51415,419.7784,769.49
476,20130111,20130123,20130118,21349,SO51415,26.1763,69.99
491,20130111,20130123,20130118,21349,SO51415,41.5723,53.99
463,20130111,20130123,20130118,21349,SO51415,9.1593,24.49
585,20130111,20130123,20130118,11550,SO51416,461.4448,742.35
217,20130111,20130123,20130118,11550,SO51416,13.0863,34.99
355,20130111,20130123,20130118,11281,SO51417,1265.6195,2319.99
477,20130111,20130123,20130118,11281,SO51417,1.8663,4.99
478,20130111,20130123,20130118,11281,SO51417,3.7363,9.99
484,20130111,20130123,20130118,11281,SO51417,2.9733,7.95
584,20130111,20130123,20130118,26658,SO51418,343.6496,539.99
477,20130111,20130123,20130118,26658,SO51418,1.8663,4.99
479,20130111,20130123,20130118,26658,SO51418,3.3623,8.99
488,20130111,20130123,20130118,26658,SO51418,41.5723,53.99
604,20130111,20130123,20130118,18903,SO51419,343.6496,539.99
538,20130111,20130123,20130118,18903,SO51419,8.0373,21.49
529,20130111,20130123,20130118,18903,SO51419,1.4923,3.99
363,20130111,20130123,20130118,11109,SO51420,1251.9813,2294.99
528,20130111,20130123,20130118,11109,SO51420,1.8663,4.99
537,20130111,20130123,20130118,11109,SO51420,13.09,35
485,20130111,20130123,20130118,11109,SO51420,8.2205,21.98
483,20130111,20130123,20130118,11109,SO51420,44.88,120
361,20130111,20130123,20130118,11010,SO51421,1251.9813,2294.99
598,20130111,20130123,20130118,17513,SO51422,294.5797,539.99
485,20130111,20130123,20130118,17513,SO51422,8.2205,21.98
483,20130111,20130123,20130118,17513,SO51422,44.88,120
561,20130111,20130123,20130118,29042,SO51423,1481.9379,2384.07
541,20130111,20130123,20130118,29042,SO51423,10.8423,28.99
530,20130111,20130123,20130118,29042,SO51423,1.8663,4.99
480,20130111,20130123,20130118,29042,SO51423,0.8565,2.29
606,20130111,20130123,20130118,21331,SO51424,343.6496,539.99
222,20130111,20130123,20130118,21331,SO51424,13.0863,34.99
465,20130111,20130123,20130118,21331,SO51424,9.1593,24.49
384,20130111,20130123,20130118,19171,SO51425,713.0798,1120.49
489,20130111,20130123,20130118,19171,SO51425,41.5723,53.99
378,20130112,20130124,20130119,18217,SO51426,1554.9479,2443.35
214,20130112,20130124,20130119,18217,SO51426,13.0863,34.99
361,20130112,20130124,20130119,11243,SO51427,1251.9813,2294.99
537,20130112,20130124,20130119,11243,SO51427,13.09,35
214,20130112,20130124,20130119,11243,SO51427,13.0863,34.99
378,20130112,20130124,20130119,12308,SO51428,1554.9479,2443.35
540,20130112,20130124,20130119,12308,SO51428,12.1924,32.6
467,20130112,20130124,20130119,12308,SO51428,9.1593,24.49
361,20130112,20130124,20130119,11316,SO51429,1251.9813,2294.99
487,20130112,20130124,20130119,11316,SO51429,20.5663,54.99
357,20130112,20130124,20130119,11275,SO51430,1265.6195,2319.99
485,20130112,20130124,20130119,11275,SO51430,8.2205,21.98
222,20130112,20130124,20130119,11275,SO51430,13.0863,34.99
363,20130112,20130124,20130119,11063,SO51431,1251.9813,2294.99
477,20130112,20130124,20130119,11063,SO51431,1.8663,4.99
478,20130112,20130124,20130119,11063,SO51431,3.7363,9.99
490,20130112,20130124,20130119,11063,SO51431,41.5723,53.99
225,20130112,20130124,20130119,11063,SO51431,6.9223,8.99
353,20130112,20130124,20130119,11092,SO51432,1265.6195,2319.99
485,20130112,20130124,20130119,11092,SO51432,8.2205,21.98
566,20130112,20130124,20130119,26307,SO51433,461.4448,742.35
222,20130112,20130124,20130119,26307,SO51433,13.0863,34.99
578,20130112,20130124,20130119,23688,SO51434,755.1508,1214.85
576,20130112,20130124,20130119,24413,SO51435,1481.9379,2384.07
477,20130112,20130124,20130119,24413,SO51435,1.8663,4.99
479,20130112,20130124,20130119,24413,SO51435,3.3623,8.99
225,20130112,20130124,20130119,24413,SO51435,6.9223,8.99
605,20130112,20130124,20130119,16218,SO51436,343.6496,539.99
214,20130112,20130124,20130119,16218,SO51436,13.0863,34.99
604,20130112,20130124,20130119,21488,SO51437,343.6496,539.99
479,20130112,20130124,20130119,21488,SO51437,3.3623,8.99
477,20130112,20130124,20130119,21488,SO51437,1.8663,4.99
214,20130112,20130124,20130119,21488,SO51437,13.0863,34.99
237,20130112,20130124,20130119,21488,SO51437,38.4923,49.99
382,20130112,20130124,20130119,19212,SO51438,713.0798,1120.49
491,20130112,20130124,20130119,19212,SO51438,41.5723,53.99
605,20130112,20130124,20130119,21017,SO51439,343.6496,539.99
477,20130112,20130124,20130119,21017,SO51439,1.8663,4.99
463,20130112,20130124,20130119,21017,SO51439,9.1593,24.49
479,20130112,20130124,20130119,21017,SO51439,3.3623,8.99
374,20130113,20130125,20130120,18244,SO51440,1554.9479,2443.35
378,20130113,20130125,20130120,12124,SO51441,1554.9479,2443.35
484,20130113,20130125,20130120,12124,SO51441,2.9733,7.95
582,20130113,20130125,20130120,20834,SO51442,1082.51,1700.99
529,20130113,20130125,20130120,20834,SO51442,1.4923,3.99
539,20130113,20130125,20130120,20834,SO51442,9.3463,24.99
488,20130113,20130125,20130120,20834,SO51442,41.5723,53.99
353,20130113,20130125,20130120,11739,SO51443,1265.6195,2319.99
537,20130113,20130125,20130120,11739,SO51443,13.09,35
528,20130113,20130125,20130120,11739,SO51443,1.8663,4.99
353,20130113,20130125,20130120,11272,SO51444,1265.6195,2319.99
485,20130113,20130125,20130120,11272,SO51444,8.2205,21.98
487,20130113,20130125,20130120,11272,SO51444,20.5663,54.99
357,20130113,20130125,20130120,11088,SO51445,1265.6195,2319.99
485,20130113,20130125,20130120,11088,SO51445,8.2205,21.98
463,20130113,20130125,20130120,11088,SO51445,9.1593,24.49
384,20130113,20130125,20130120,24606,SO51446,713.0798,1120.49
217,20130113,20130125,20130120,24606,SO51446,13.0863,34.99
353,20130113,20130125,20130120,11107,SO51447,1265.6195,2319.99
485,20130113,20130125,20130120,11107,SO51447,8.2205,21.98
217,20130113,20130125,20130120,11107,SO51447,13.0863,34.99
357,20130113,20130125,20130120,11080,SO51448,1265.6195,2319.99
537,20130113,20130125,20130120,11080,SO51448,13.09,35
528,20130113,20130125,20130120,11080,SO51448,1.8663,4.99
560,20130113,20130125,20130120,25088,SO51449,755.1508,1214.85
214,20130113,20130125,20130120,25088,SO51449,13.0863,34.99
363,20130113,20130125,20130120,11452,SO51450,1251.9813,2294.99
483,20130113,20130125,20130120,11452,SO51450,44.88,120
386,20130113,20130125,20130120,19159,SO51451,713.0798,1120.49
606,20130113,20130125,20130120,22254,SO51452,343.6496,539.99
479,20130113,20130125,20130120,22254,SO51452,3.3623,8.99
477,20130113,20130125,20130120,22254,SO51452,1.8663,4.99
605,20130113,20130125,20130120,25605,SO51453,343.6496,539.99
529,20130113,20130125,20130120,25605,SO51453,1.4923,3.99
538,20130113,20130125,20130120,25605,SO51453,8.0373,21.49
222,20130113,20130125,20130120,25605,SO51453,13.0863,34.99
574,20130113,20130125,20130120,14198,SO51454,1481.9379,2384.07
479,20130113,20130125,20130120,14198,SO51454,3.3623,8.99
477,20130113,20130125,20130120,14198,SO51454,1.8663,4.99
214,20130113,20130125,20130120,14198,SO51454,13.0863,34.99
579,20130113,20130125,20130120,26831,SO51455,755.1508,1214.85
237,20130113,20130125,20130120,26831,SO51455,38.4923,49.99
378,20130114,20130126,20130121,23607,SO51456,1554.9479,2443.35
484,20130114,20130126,20130121,23607,SO51456,2.9733,7.95
380,20130114,20130126,20130121,22828,SO51457,1554.9479,2443.35
484,20130114,20130126,20130121,22828,SO51457,2.9733,7.95
582,20130114,20130126,20130121,16803,SO51458,1082.51,1700.99
228,20130114,20130126,20130121,16803,SO51458,38.4923,49.99
225,20130114,20130126,20130121,16803,SO51458,6.9223,8.99
580,20130114,20130126,20130121,16807,SO51459,1082.51,1700.99
539,20130114,20130126,20130121,16807,SO51459,9.3463,24.99
480,20130114,20130126,20130121,16807,SO51459,0.8565,2.29
359,20130114,20130126,20130121,11041,SO51460,1251.9813,2294.99
485,20130114,20130126,20130121,11041,SO51460,8.2205,21.98
471,20130114,20130126,20130121,11041,SO51460,23.749,63.5
586,20130114,20130126,20130121,14146,SO51461,461.4448,742.35
222,20130114,20130126,20130121,14146,SO51461,13.0863,34.99
237,20130114,20130126,20130121,14146,SO51461,38.4923,49.99
580,20130114,20130126,20130121,22932,SO51462,1082.51,1700.99
539,20130114,20130126,20130121,22932,SO51462,9.3463,24.99
382,20130114,20130126,20130121,21300,SO51463,713.0798,1120.49
564,20130114,20130126,20130121,27819,SO51464,1481.9379,2384.07
222,20130114,20130126,20130121,27819,SO51464,13.0863,34.99
581,20130115,20130127,20130122,16794,SO51465,1082.51,1700.99
222,20130115,20130127,20130122,16794,SO51465,13.0863,34.99
234,20130115,20130127,20130122,16794,SO51465,38.4923,49.99
583,20130115,20130127,20130122,16804,SO51466,1082.51,1700.99
539,20130115,20130127,20130122,16804,SO51466,9.3463,24.99
480,20130115,20130127,20130122,16804,SO51466,0.8565,2.29
581,20130115,20130127,20130122,16805,SO51467,1082.51,1700.99
479,20130115,20130127,20130122,16805,SO51467,3.3623,8.99
477,20130115,20130127,20130122,16805,SO51467,1.8663,4.99
489,20130115,20130127,20130122,16805,SO51467,41.5723,53.99
359,20130115,20130127,20130122,11259,SO51468,1251.9813,2294.99
483,20130115,20130127,20130122,11259,SO51468,44.88,120
363,20130115,20130127,20130122,11168,SO51469,1251.9813,2294.99
528,20130115,20130127,20130122,11168,SO51469,1.8663,4.99
537,20130115,20130127,20130122,11168,SO51469,13.09,35
485,20130115,20130127,20130122,11168,SO51469,8.2205,21.98
480,20130115,20130127,20130122,11168,SO51469,0.8565,2.29
584,20130115,20130127,20130122,26657,SO51470,343.6496,539.99
217,20130115,20130127,20130122,26657,SO51470,13.0863,34.99
605,20130115,20130127,20130122,18899,SO51471,343.6496,539.99
606,20130115,20130127,20130122,26654,SO51472,343.6496,539.99
538,20130115,20130127,20130122,26654,SO51472,8.0373,21.49
480,20130115,20130127,20130122,26654,SO51472,0.8565,2.29
605,20130115,20130127,20130122,18907,SO51473,343.6496,539.99
479,20130115,20130127,20130122,18907,SO51473,3.3623,8.99
477,20130115,20130127,20130122,18907,SO51473,1.8663,4.99
217,20130115,20130127,20130122,18907,SO51473,13.0863,34.99
388,20130115,20130127,20130122,19202,SO51474,713.0798,1120.49
237,20130115,20130127,20130122,19202,SO51474,38.4923,49.99
604,20130115,20130127,20130122,22436,SO51475,343.6496,539.99
479,20130115,20130127,20130122,22436,SO51475,3.3623,8.99
477,20130115,20130127,20130122,22436,SO51475,1.8663,4.99
489,20130115,20130127,20130122,22436,SO51475,41.5723,53.99
561,20130115,20130127,20130122,28694,SO51476,1481.9379,2384.07
225,20130115,20130127,20130122,28694,SO51476,6.9223,8.99
560,20130115,20130127,20130122,12264,SO51477,755.1508,1214.85
541,20130115,20130127,20130122,12264,SO51477,10.8423,28.99
372,20130116,20130128,20130123,18213,SO51478,1554.9479,2443.35
477,20130116,20130128,20130123,18213,SO51478,1.8663,4.99
479,20130116,20130128,20130123,18213,SO51478,3.3623,8.99
217,20130116,20130128,20130123,18213,SO51478,13.0863,34.99
372,20130116,20130128,20130123,16687,SO51479,1554.9479,2443.35
479,20130116,20130128,20130123,16687,SO51479,3.3623,8.99
477,20130116,20130128,20130123,16687,SO51479,1.8663,4.99
217,20130116,20130128,20130123,16687,SO51479,13.0863,34.99
580,20130116,20130128,20130123,16937,SO51480,1082.51,1700.99
225,20130116,20130128,20130123,16937,SO51480,6.9223,8.99
222,20130116,20130128,20130123,16937,SO51480,13.0863,34.99
594,20130116,20130128,20130123,17098,SO51481,308.2179,564.99
485,20130116,20130128,20130123,17098,SO51481,8.2205,21.98
359,20130116,20130128,20130123,11484,SO51482,1251.9813,2294.99
537,20130116,20130128,20130123,11484,SO51482,13.09,35
217,20130116,20130128,20130123,11484,SO51482,13.0863,34.99
378,20130116,20130128,20130123,23606,SO51483,1554.9479,2443.35
529,20130116,20130128,20130123,23606,SO51483,1.4923,3.99
472,20130116,20130128,20130123,23606,SO51483,23.749,63.5
540,20130116,20130128,20130123,23606,SO51483,12.1924,32.6
372,20130116,20130128,20130123,19433,SO51484,1554.9479,2443.35
217,20130116,20130128,20130123,19433,SO51484,13.0863,34.99
374,20130116,20130128,20130123,16316,SO51485,1554.9479,2443.35
540,20130116,20130128,20130123,16316,SO51485,12.1924,32.6
480,20130116,20130128,20130123,16316,SO51485,0.8565,2.29
582,20130116,20130128,20130123,16798,SO51486,1082.51,1700.99
529,20130116,20130128,20130123,16798,SO51486,1.4923,3.99
539,20130116,20130128,20130123,16798,SO51486,9.3463,24.99
222,20130116,20130128,20130123,16798,SO51486,13.0863,34.99
595,20130116,20130128,20130123,15555,SO51487,308.2179,564.99
478,20130116,20130128,20130123,15555,SO51487,3.7363,9.99
477,20130116,20130128,20130123,15555,SO51487,1.8663,4.99
225,20130116,20130128,20130123,15555,SO51487,6.9223,8.99
374,20130116,20130128,20130123,20036,SO51488,1554.9479,2443.35
479,20130116,20130128,20130123,20036,SO51488,3.3623,8.99
477,20130116,20130128,20130123,20036,SO51488,1.8663,4.99
480,20130116,20130128,20130123,20036,SO51488,0.8565,2.29
486,20130116,20130128,20130123,20036,SO51488,59.466,159
359,20130116,20130128,20130123,11289,SO51489,1251.9813,2294.99
485,20130116,20130128,20130123,11289,SO51489,8.2205,21.98
480,20130116,20130128,20130123,11289,SO51489,0.8565,2.29
484,20130116,20130128,20130123,11289,SO51489,2.9733,7.95
359,20130116,20130128,20130123,11171,SO51490,1251.9813,2294.99
485,20130116,20130128,20130123,11171,SO51490,8.2205,21.98
478,20130116,20130128,20130123,11171,SO51490,3.7363,9.99
487,20130116,20130128,20130123,11171,SO51490,20.5663,54.99
363,20130116,20130128,20130123,11075,SO51491,1251.9813,2294.99
353,20130116,20130128,20130123,11018,SO51492,1265.6195,2319.99
485,20130116,20130128,20130123,11018,SO51492,8.2205,21.98
353,20130116,20130128,20130123,11001,SO51493,1265.6195,2319.99
485,20130116,20130128,20130123,11001,SO51493,8.2205,21.98
477,20130116,20130128,20130123,11001,SO51493,1.8663,4.99
478,20130116,20130128,20130123,11001,SO51493,3.7363,9.99
491,20130116,20130128,20130123,11001,SO51493,41.5723,53.99
225,20130116,20130128,20130123,11001,SO51493,6.9223,8.99
585,20130116,20130128,20130123,26311,SO51494,461.4448,742.35
225,20130116,20130128,20130123,26311,SO51494,6.9223,8.99
574,20130116,20130128,20130123,29043,SO51495,1481.9379,2384.07
489,20130116,20130128,20130123,29043,SO51495,41.5723,53.99
225,20130116,20130128,20130123,29043,SO51495,6.9223,8.99
606,20130116,20130128,20130123,21487,SO51496,343.6496,539.99
479,20130116,20130128,20130123,21487,SO51496,3.3623,8.99
390,20130116,20130128,20130123,19170,SO51497,713.0798,1120.49
539,20130116,20130128,20130123,19170,SO51497,9.3463,24.99
529,20130116,20130128,20130123,19170,SO51497,1.4923,3.99
480,20130116,20130128,20130123,19170,SO51497,0.8565,2.29
388,20130116,20130128,20130123,19198,SO51498,713.0798,1120.49
217,20130116,20130128,20130123,19198,SO51498,13.0863,34.99
386,20130116,20130128,20130123,22668,SO51499,713.0798,1120.49
491,20130116,20130128,20130123,22668,SO51499,41.5723,53.99
604,20130116,20130128,20130123,21014,SO51500,343.6496,539.99
477,20130116,20130128,20130123,21014,SO51500,1.8663,4.99
479,20130116,20130128,20130123,21014,SO51500,3.3623,8.99
488,20130116,20130128,20130123,21014,SO51500,41.5723,53.99
577,20130116,20130128,20130123,26862,SO51501,755.1508,1214.85
222,20130116,20130128,20130123,26862,SO51501,13.0863,34.99
596,20130117,20130129,20130124,19475,SO51502,294.5797,539.99
485,20130117,20130129,20130124,19475,SO51502,8.2205,21.98
478,20130117,20130129,20130124,19475,SO51502,3.7363,9.99
477,20130117,20130129,20130124,19475,SO51502,1.8663,4.99
214,20130117,20130129,20130124,19475,SO51502,13.0863,34.99
587,20130117,20130129,20130124,13662,SO51503,419.7784,769.49
474,20130117,20130129,20130124,13662,SO51503,26.1763,69.99
580,20130117,20130129,20130124,16792,SO51504,1082.51,1700.99
217,20130117,20130129,20130124,16792,SO51504,13.0863,34.99
363,20130117,20130129,20130124,11053,SO51505,1251.9813,2294.99
217,20130117,20130129,20130124,11053,SO51505,13.0863,34.99
585,20130117,20130129,20130124,11616,SO51506,461.4448,742.35
541,20130117,20130129,20130124,11616,SO51506,10.8423,28.99
530,20130117,20130129,20130124,11616,SO51506,1.8663,4.99
484,20130117,20130129,20130124,11616,SO51506,2.9733,7.95
590,20130117,20130129,20130124,16662,SO51507,419.7784,769.49
484,20130117,20130129,20130124,16662,SO51507,2.9733,7.95
606,20130117,20130129,20130124,22273,SO51508,343.6496,539.99
214,20130117,20130129,20130124,22273,SO51508,13.0863,34.99
605,20130117,20130129,20130124,22393,SO51509,343.6496,539.99
477,20130117,20130129,20130124,22393,SO51509,1.8663,4.99
479,20130117,20130129,20130124,22393,SO51509,3.3623,8.99
222,20130117,20130129,20130124,22393,SO51509,13.0863,34.99
575,20130117,20130129,20130124,12315,SO51510,1481.9379,2384.07
217,20130117,20130129,20130124,12315,SO51510,13.0863,34.99
374,20130118,20130130,20130125,18241,SO51511,1554.9479,2443.35
529,20130118,20130130,20130125,18241,SO51511,1.4923,3.99
540,20130118,20130130,20130125,18241,SO51511,12.1924,32.6
353,20130118,20130130,20130125,11403,SO51512,1265.6195,2319.99
478,20130118,20130130,20130125,11403,SO51512,3.7363,9.99
477,20130118,20130130,20130125,11403,SO51512,1.8663,4.99
